checkpoint,arch,method,seed,domain,n_samples,source_T,raw_accuracy,raw_nll,raw_brier,raw_ece,raw_adaptive_ece,raw_classwise_ece,sourcets_accuracy,sourcets_nll,sourcets_brier,sourcets_ece,sourcets_adaptive_ece,sourcets_classwise_ece,oracle_T,oraclets_accuracy,oraclets_nll,oraclets_brier,oraclets_ece,oraclets_adaptive_ece,oraclets_classwise_ece
resnet18_dense_s2,resnet18,dense,2,cifar10c_snow_sev1,10000,1.384822964668274,0.8953,0.41256815,0.1645496664551756,0.06125893081575636,0.06125896498560904,0.01298324501710944,0.8953,0.34793618,0.15587562592195983,0.03372871623486277,0.033943946862220784,0.00863035920530325,1.5236408710479736,0.8953,0.3410584,0.15402758690319393,0.020749857875704797,0.021816981232166303,0.007440289311590605
resnet18_dense_s2,resnet18,dense,2,cifar10c_snow_sev2,10000,1.384822964668274,0.7929,0.93270564,0.33520197641230826,0.1305556838065386,0.13055571447610856,0.028604635253932215,0.7929,0.7558194,0.31535645600272905,0.08901279363334179,0.0890127789258957,0.022473293620301413,1.7774007320404053,0.7929,0.696509,0.3033135008323452,0.0352268428325653,0.036099115973710995,0.01813734338944312
resnet18_dense_s2,resnet18,dense,2,cifar10c_snow_sev3,10000,1.384822964668274,0.8297,0.71647096,0.27262291940784356,0.10035448165833946,0.10035451967716216,0.022214853664609832,0.8297,0.59288937,0.25715678226931626,0.0622450443536043,0.06221299697756768,0.01594363876712741,1.6586757898330688,0.8297,0.564601,0.2507472933934493,0.027637766894698136,0.027702117890119556,0.01294703348760493
resnet18_dense_s2,resnet18,dense,2,cifar10c_snow_sev4,10000,1.384822964668274,0.8077,0.81414866,0.307250632324943,0.11475505167245861,0.11460841700434685,0.025331394153062136,0.8077,0.6718565,0.28916067091540765,0.07243171641975639,0.07243169094920159,0.01901204376750393,1.6890569925308228,0.8077,0.6355116,0.2809474650418746,0.03203371892869474,0.03138422442674638,0.015919961901246567
resnet18_dense_s2,resnet18,dense,2,cifar10c_snow_sev5,10000,1.384822964668274,0.7477,1.1173149,0.406665695731519,0.15845643333494666,0.1584563952624798,0.035983396925391285,0.7477,0.90513927,0.38073293504277134,0.11081036003828046,0.11068598144650463,0.028739221816635692,1.82686448097229,0.7477,0.825612,0.3628405512646462,0.044241436642408385,0.04407598241865635,0.023660519741000606
resnet18_dense_s2,resnet18,dense,2,cifar10c_zoom_blur_sev1,10000,1.384822964668274,0.8773,0.47369775,0.1927512404368164,0.06726500372737643,0.06726500845551492,0.016005433119108202,0.8773,0.40352353,0.1828737230235638,0.03471174093633887,0.034827170920372005,0.012355282364415472,1.5194971561431885,0.8773,0.3963639,0.18096235371451902,0.020840130254626277,0.02187453412413597,0.011744809774563183
resnet18_dense_s2,resnet18,dense,2,cifar10c_zoom_blur_sev2,10000,1.384822964668274,0.8437,0.6078884,0.24662012665748434,0.08802443314343691,0.08796409733295442,0.021477479402669704,0.8437,0.51249355,0.23262840408246957,0.050635848458111254,0.05032142753601074,0.017756016791816803,1.5763856172561646,0.8437,0.49788678,0.22853147354979084,0.0286656100273132,0.028645046460628515,0.01692668576770695
resnet18_dense_s2,resnet18,dense,2,cifar10c_zoom_blur_sev3,10000,1.384822964668274,0.7802,0.8757084,0.34705776596027016,0.12947156981825825,0.12916893675923347,0.03141970270519377,0.7802,0.72797716,0.32527073224943953,0.08211754137575629,0.08211755896806716,0.026937729658728937,1.6776856184005737,0.7802,0.69198215,0.31542903366784125,0.039472793684899816,0.03970626230239871,0.02545979825616814
resnet18_dense_s2,resnet18,dense,2,cifar10c_zoom_blur_sev4,10000,1.384822964668274,0.7137,1.1890553,0.4570201949949891,0.17507834316194054,0.17502856481075285,0.042810466697209046,0.7137,0.9739164,0.42601959133145667,0.12013678457438945,0.12013680040836333,0.037723879547033,1.7978763580322266,0.7137,0.8993238,0.4062616664803471,0.05204088638424874,0.052491775199770926,0.03435639552455396
resnet18_dense_s2,resnet18,dense,2,cifar10c_zoom_blur_sev5,10000,1.384822964668274,0.6079,1.7063125,0.6244601303474223,0.24843591009676455,0.2483427284002304,0.06027890637545148,0.6079,1.3773006,0.5796230819740207,0.18259309475421906,0.18259312202334405,0.053319108818708924,1.9814175367355347,0.6079,1.2163885,0.5384254260183282,0.07197234178483486,0.07157846285998823,0.045688733185622846
resnet18_dense_s2,resnet18,dense,2,stl9,7200,1.384822964668274,0.8143055555555555,0.81702054,0.3022454315880479,0.12188944219715062,0.12188941266801626,0.026939446188242684,0.8143055555555555,0.6581049,0.28356001519990487,0.08749029610306024,0.08739064958360462,0.020868188196249925,1.7723731994628906,0.8143055555555555,0.60482746,0.2707770409967032,0.04010416221908398,0.04145331435733371,0.015811939743263392
resnet18_denseft_s0,resnet18,denseft,0,cifar10_test,10000,1.3811187744140625,0.9454,0.20461164,0.08695831456016767,0.030438759773969648,0.030288579910993596,0.006703689683218253,0.9454,0.17934103,0.08263203662581155,0.012009213384985904,0.01472640075683595,0.003765721310718216,1.3739910125732422,0.9454,0.17942536,0.08268437754826674,0.012318776471912853,0.014956464499235168,0.0038780150457704437
resnet18_denseft_s0,resnet18,denseft,0,cifar10c_brightness_sev1,10000,1.3811187744140625,0.9449,0.20893742,0.08858053146172387,0.031550922372937204,0.030658231508731836,0.00688076913033088,0.9449,0.18255167,0.08420996225365693,0.013599524781107868,0.014848907202482236,0.004128855608222075,1.3806055784225464,0.9449,0.18255837,0.08421384778911359,0.013631283619999858,0.014868877428770074,0.004132815640785265
resnet18_denseft_s0,resnet18,denseft,0,cifar10c_brightness_sev2,10000,1.3811187744140625,0.9416,0.2203638,0.09362914550998085,0.032827881568670295,0.032890624195337295,0.007267993364743305,0.9416,0.19218469,0.0889225992916236,0.013688670870661727,0.015396465659141538,0.004359046569450293,1.387606143951416,0.9416,0.19208956,0.08886947614504818,0.012975122082233436,0.015155890500545503,0.004317729276276659
